icsd,site_label,element,shell,site_sym_order,max_rot_order,orbit_conv,orbit_prim,d_doublets,p_doublets,doublet_kinds,n_phi,verdict,d_multiplets,lone_pair,jt_ions,chem_flag
162724,P1,P,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162724,O1,O,-,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162750,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,N1,N,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,N2,N,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,N3,N,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,H1,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,H2,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,H3,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,H4,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162750,H5,H,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162766,Bi1,Bi,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162766,Bi2,Bi,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162766,Zn1,Zn,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162766,Ti1,Ti,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162766,O1,O,-,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162766,O2,O,-,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162766,O3,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162766,O4,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162767,Bi1,Bi,-,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162767,Zn1,Zn,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162767,Ti1,Ti,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162767,O1,O,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162767,O2,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162767,O3,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,Bi1,Bi,-,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162768,Zn1,Zn,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,Ti1,Ti,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,O1,O,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,O2,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,O3,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,Bi2,Bi,-,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162768,Zn2,Zn,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,Ti2,Ti,3d,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,O4,O,-,2,1,4,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,O5,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162768,O6,O,-,8,4,1,1,yz+xz,x+y,"p{x,y}|{xz,yz}",2.0,PASS,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),Bi,,1
162777,Sr1,Sr,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162777,Ru1,Ru,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162777,O1,O,-,16,4,3,3,xy+yz,x+z,"other:x+z|{xy,yz}",6.0,dilute,1(xz) 1(z2) 2(xy+yz) 1(x2-y2),,,0
162808,Sr1,Sr,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162808,Fe1,Fe,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162808,As1,As,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162808,F1,F,-,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162897,Ti1,Ti,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162897,Se1,Se,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162898,V1,V,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162898,Se1,Se,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162899,Cr1,Cr,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162899,Se1,Se,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162900,Mn1,Mn,3d,8,2,2,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162900,Se1,Se,-,8,4,2,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162901,Fe1,Fe,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162901,Se1,Se,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162902,Co1,Co,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162902,Se1,Se,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162919,Ca1,Ca,-,8,2,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162919,Ti1,Ti,3d,8,4,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162919,O1,O,-,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162919,O2,O,-,4,2,8,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
162920,Ca1,Ca,-,8,2,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162920,Ti1,Ti,3d,8,4,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162920,O1,O,-,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162920,O2,O,-,4,2,8,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
162921,Ca1,Ca,-,8,2,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162921,Ti1,Ti,3d,8,4,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162921,O1,O,-,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162921,O2,O,-,4,2,8,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
162922,Ca1,Ca,-,8,2,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162922,Ti1,Ti,3d,8,4,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162922,O1,O,-,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162922,O2,O,-,4,2,8,4,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
162923,Ca1,Ca,-,8,2,4,2,xz+yz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
162923,Ti1,Ti,3d,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162923,O1,O,-,8,4,4,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
162923,O2,O,-,4,2,8,4,,,,,FAIL,1(yz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
162924,Ca1,Ca,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162924,Ti1,Ti,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162924,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
162925,Ca1,Ca,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162925,Ti1,Ti,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162925,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
162926,Ca1,Ca,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162926,Ti1,Ti,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
162926,O1,O,-,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
162927,Sr1,Sr,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162927,Sr2,Sr,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162927,Sr3,Sr,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162927,Co1,Co,3d,2,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
162927,N1,N,-,2,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
162927,N2,N,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162927,N3,N,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162927,N4,N,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162927,C1,C,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
162981,Cs1,Cs,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162981,Bi1,Bi,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162981,Nb1,Nb,4d,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162981,O1,O,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162981,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162981,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162981,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162982,Cs1,Cs,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162982,Bi1,Bi,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162982,Nb1,Nb,4d,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162982,O1,O,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162982,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162982,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162982,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162983,Cs1,Cs,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162983,Bi1,Bi,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162983,Nb1,Nb,4d,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162983,O1,O,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162983,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162983,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162983,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162984,Cs1,Cs,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162984,Bi1,Bi,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162984,Nb1,Nb,4d,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162984,O1,O,-,2,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Bi,,1
162984,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162984,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
162984,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Bi,,1
163013,Cl1,Cl,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,Cu2+,1
163013,Cu1,Cu,3d,4,2,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,Cu2+,1
163013,O1,O,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,Cu2+,1
163013,H1,H,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
163014,Cl1,Cl,-,4,2,4,4,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
163014,Cu1,Cu,3d,8,2,2,2,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
163014,O1,O,-,4,2,4,4,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
163014,N1,N,-,4,2,4,4,xz+yz,x+y,"p{x,y}|{xz,yz}",8.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
163014,Cl2,Cl,-,4,2,4,4,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
163014,H1,H,-,2,1,8,8,,,,,FAIL,1(yz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,Cu2+,1
163014,H2,H,-,1,1,16,16,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
163143,Fe1,Fe,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
163143,Na1,Na,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
163143,As1,As,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
163144,Fe1,Fe,3d,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
163144,Na1,Na,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
163144,As1,As,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
163195,Mg1,Mg,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
163195,Pd1,Pd,4d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
163228,Fe1,Fe,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
163228,Sr1,Sr,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
163228,O1,O,-,16,4,3,3,xz+yz,x+y,"p{x,y}|{xz,yz}",6.0,dilute,2(xz+yz) 1(xy) 1(x2-y2) 1(z2),,,0
163253,Cu1,Cu,3d,12,3,3,1,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
163253,Cr1,Cr,3d,12,3,3,1,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
163253,O1,O,-,6,3,6,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
163254,Cu1,Cu,3d,12,3,3,1,xz+yz|xy+x2-y2,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(xy+x2-y2) 1(z2),,,0
163254,Cr1,Cr,3d,12,3,3,1,xz+yz|xy+x2-y2,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(xy+x2-y2) 1(z2),,,0
163254,O1,O,-,6,3,6,2,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
163255,Cu1,Cu,3d,12,3,3,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163255,Cr1,Cr,3d,12,3,3,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163255,O1,O,-,6,3,6,2,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163322,Mn1,Mn,3d,12,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,Mn3+,1
163322,Sb1,Sb,-,12,3,2,2,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(xy+x2-y2) 1(z2),Sb,Mn3+,1
163353,Si1,Si,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
163353,Ni1,Ni,3d,16,4,3,3,xy+xz,y+z,"other:y+z|{xy,xz}",6.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
163373,Ba1,Ba,-,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),Sb,,1
163373,Y1,Y,4d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),Sb,,1
163373,Sb1,Sb,-,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),Sb,,1
163373,O1,O,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),Sb,,1
163376,H1,H,-,6,3,1,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163376,H2,H,-,2,1,3,3,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
163376,H3,H,-,2,1,3,3,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
163376,H4,H,-,6,3,1,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163376,B1,B,-,6,3,1,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163376,B2,B,-,6,3,1,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163376,Na1,Na,-,6,3,1,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163376,K1,K,-,6,3,1,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
163382,Zn1,Zn,3d,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
163382,O1,O,-,48,4,1,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
