jid,formula,spg_number,spg_symbol,dimensionality,icsd,mp_id,num_wann,num_bands,optb88vdw_bandgap,zip,zip_bytes,n_files_in_zip,has_hr_dat,hr_dat_name,hr_dat_bytes,has_win,has_wout,has_eig,has_poscar,figshare_article,error,metadata_source
JVASP-20769,OsSe2,205,Pa-3,3D,"647769,24202",mp-2480,112,192,0.0,JVASP-20769.zip,13277281,12,True,wannier90_hr.dat,78400695,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-20861,CaPd3O4,223,Pm-3n,3D,"16538,27502",mp-3315,144,224,0.0,JVASP-20861.zip,21017807,12,True,wannier90_hr.dat,129600695,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-20921,RbFe2S3,63,Cmcm,3D,"99505,99506",mp-3787,108,156,0.0,JVASP-20921.zip,11901250,12,True,wannier90_hr.dat,77566335,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-20925,Ta4AlC3,194,P6_3/mmc,3D,"159455,162685,163551,156383",mp-3802,160,192,0.0,JVASP-20925.zip,42530383,12,True,wannier90_hr.dat,264961110,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21041,CaMgSn,62,Pnma,3D,"659600,42757",mp-4864,112,128,0.0,JVASP-21041.zip,18415595,12,True,wannier90_hr.dat,109760948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21051,Ag3AsO4,218,P-43n,3D,"35545,28836,76969",mp-5408,136,248,0.0,JVASP-21051.zip,4597298,12,True,wannier90_hr.dat,24969798,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21193,Ne,225,Fm-3m,3D,"24602,43427,24787,65884,65885,65886,65887,65888,65889,65890,65891,65892,65893,65894,65895,65896,65897,65898,65899,65900,65901,65902,65903,65904",mp-111,8,24,12.196,JVASP-21193.zip,742653,12,True,wannier90_hr.dat,3278845,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21195,Mo,229,Im-3m,3D,"173131,162278,53799,76652,52267,173127,108882,76147,643959,643957,643958,76279,643960,643961,643962,76415",mp-129,12,42,0.0,JVASP-21195.zip,2150314,12,True,wannier90_hr.dat,7284384,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21379,NaLuPd6O8,200,Pm-3,3D,"159698,416619",mp-6533,154,226,0.0,JVASP-21379.zip,26075067,12,True,wannier90_hr.dat,148225695,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21389,Sr3CuPtO6,15,C2/c,3D,"72721,66347",mp-6595,192,276,0.236,JVASP-21389.zip,9091007,12,True,wannier90_hr.dat,49766598,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21401,NaSr3IrO6,167,R-3c,3D,"81906,404111",mp-6662,184,252,0.0,JVASP-21401.zip,8146356,12,True,wannier90_hr.dat,45705798,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21459,Nb3CoS6,182,P6_322,3D,53016,mp-7116,168,252,0.0,JVASP-21459.zip,13626068,12,True,wannier90_hr.dat,80438750,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21492,SrPd3O4,223,Pm-3n,3D,16537,mp-7561,144,224,0.0,JVASP-21492.zip,21113116,12,True,wannier90_hr.dat,129600695,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21502,Li2RhF6,136,P4_2/mnm,3D,"95778,165211,6044",mp-7661,104,220,0.0,JVASP-21502.zip,5434130,12,True,wannier90_hr.dat,35152391,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21564,HfSiPd,62,Pnma,3D,90279,mp-10457,128,168,0.0,JVASP-21564.zip,9627495,12,True,wannier90_hr.dat,51609981,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21571,ScB4Ir3,176,P6_3/m,3D,44424,mp-10114,160,208,0.0,JVASP-21571.zip,35534856,12,True,wannier90_hr.dat,218880928,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21600,HfSiPt,62,Pnma,3D,90278,mp-10456,128,168,0.0,JVASP-21600.zip,24684461,12,True,wannier90_hr.dat,143360948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21611,ScB4Os3,63,Cmcm,3D,91244,mp-10504,160,212,0.0,JVASP-21611.zip,16037749,12,True,wannier90_hr.dat,88320411,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21663,SmSbIr,62,Pnma,3D,51843,mp-11160,144,180,0.0,JVASP-21663.zip,32277404,12,True,wannier90_hr.dat,181440948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21665,Ca3Si4Ir4,217,I-43m,3D,95788,mp-11176,116,152,0.0,JVASP-21665.zip,9625924,12,True,wannier90_hr.dat,49114831,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21678,Be2W,194,P6_3/mmc,3D,58754,mp-11282,112,128,0.0,JVASP-21678.zip,20974396,12,True,wannier90_hr.dat,122305049,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21680,Ca3Hg2,127,P4/mbm,3D,58904,mp-11288,144,144,0.0,JVASP-21680.zip,39608237,12,True,wannier90_hr.dat,233281201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21694,HfPd3,194,P6_3/mmc,3D,104254,mp-11453,192,264,0.0,JVASP-21694.zip,19305958,12,True,wannier90_hr.dat,105062750,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21695,HfPt3,194,P6_3/mmc,3D,104258,mp-11456,192,264,0.0,JVASP-21695.zip,64053457,12,True,wannier90_hr.dat,377857100,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21716,As3W2,12,C2/m,3D,43185,mp-11696,96,128,0.0,JVASP-21716.zip,11045136,12,True,wannier90_hr.dat,62208745,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21774,SrZnSb2,62,Pnma,3D,10001,mp-12275,184,224,0.0,JVASP-21774.zip,57418985,12,True,wannier90_hr.dat,411351693,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21807,HfAl2,194,P6_3/mmc,3D,109245,mp-12657,112,136,0.0,JVASP-21807.zip,21696453,12,True,wannier90_hr.dat,122305049,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21887,Ta3B2,127,P4/mbm,3D,"107320,615504,615517",mp-13415,104,124,0.0,JVASP-21887.zip,21296051,12,True,wannier90_hr.dat,121681201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21889,Sr3Hg2,127,P4/mbm,3D,"107371,639227,247135",mp-13427,144,144,0.0,JVASP-21889.zip,42188917,12,True,wannier90_hr.dat,233281201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21894,NaCdSb,62,Pnma,3D,12159,mp-13459,112,128,0.0,JVASP-21894.zip,8111413,12,True,wannier90_hr.dat,39513981,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21950,HfB4Ir3,176,P6_3/m,3D,1518,mp-13861,160,212,0.0,JVASP-21950.zip,35582936,12,True,wannier90_hr.dat,218880928,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-21995,BaZn2Sb2,62,Pnma,3D,32020,mp-14207,256,304,0.012,JVASP-21995.zip,32776286,12,True,wannier90_hr.dat,206438781,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22016,Y3B7W,63,Cmcm,3D,39663,mp-14373,208,240,0.0,JVASP-22016.zip,36767026,12,True,wannier90_hr.dat,227136593,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22031,Tl6TeO12,148,R-3,3D,37134,mp-14410,128,228,0.006,JVASP-22031.zip,4375714,12,True,wannier90_hr.dat,22118598,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22148,NdB4Os4,86,P4_2/n,3D,"86393,614951",mp-15323,192,246,0.0,JVASP-22148.zip,55323836,12,True,wannier90_hr.dat,322560948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22384,Ta3SnS6,193,P6_3/mcm,3D,74692,mp-9132,160,240,0.0,JVASP-22384.zip,25291191,12,True,wannier90_hr.dat,157440685,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22430,NdB4Ir4,86,P4_2/n,3D,"614548,100351",mp-9584,192,246,0.0,JVASP-22430.zip,55379418,12,True,wannier90_hr.dat,322560948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22441,Na3Cd2IrO6,12,C2/m,3D,404507,mp-9741,96,142,0.0,JVASP-22441.zip,6390704,12,True,wannier90_hr.dat,32717221,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22547,BaGa2Te4,97,I422,3D,,mp-38117,60,100,0.688,JVASP-22547.zip,7402711,12,True,wannier90_hr.dat,41221222,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22567,SnO2,136,P4_2/mnm,3D,"56675,56676",mp-550172,40,84,0.895,JVASP-22567.zip,5481511,12,True,wannier90_hr.dat,35282296,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22600,RbS,71,Immm,3D,73175,mp-558071,36,44,1.652,JVASP-22600.zip,3774806,12,True,wannier90_hr.dat,19117556,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22652,ScSbPd,216,F-43m,3D,415944,mp-569779,32,56,0.296,JVASP-22652.zip,5231556,12,True,wannier90_hr.dat,27189952,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22653,Sr3BiN,221,Pm-3m,3D,152053,mp-570008,50,54,0.307,JVASP-22653.zip,8172217,12,True,wannier90_hr.dat,42876799,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22657,LiMgBi,216,F-43m,3D,108112,mp-570213,18,40,0.534,JVASP-22657.zip,1333031,12,True,wannier90_hr.dat,3775842,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22685,CdTe,186,P6_3mc,3D,,mp-685146,40,60,0.526,JVASP-22685.zip,7186824,12,True,wannier90_hr.dat,38642509,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22715,KCaBi,129,P4/nmm,3D,409664,mp-773137,64,64,1.098,JVASP-22715.zip,10140746,12,True,wannier90_hr.dat,50177303,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22720,Ba2SbAu,225,Fm-3m,3D,,mp-862631,44,64,0.7,JVASP-22720.zip,5239737,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22723,MgMoN2,194,P6_3/mmc,3D,,mp-864954,64,96,0.939,JVASP-22723.zip,6886209,12,True,wannier90_hr.dat,41165880,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22724,NaLi2Bi,225,Fm-3m,3D,,mp-865101,20,54,0.504,JVASP-22724.zip,1471286,12,True,wannier90_hr.dat,5581475,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22726,Na2TlSb,225,Fm-3m,3D,,mp-866132,32,42,0.479,JVASP-22726.zip,2937005,12,True,wannier90_hr.dat,14286275,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22729,Sr2SbAu,225,Fm-3m,3D,,mp-867168,44,64,0.771,JVASP-22729.zip,5205501,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22735,LiCaAs,216,F-43m,3D,,mp-961684,22,38,1.883,JVASP-22735.zip,2598208,12,True,wannier90_hr.dat,13143413,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22758,DyAl7Au3,167,R-3c,3D,391108,mp-16623,216,282,0.0,JVASP-22758.zip,30514358,12,True,wannier90_hr.dat,165629221,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22761,SmAl7Au3,167,R-3c,3D,391111,mp-16626,216,282,0.0,JVASP-22761.zip,29065214,12,True,wannier90_hr.dat,165629221,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-22931,Ca5Sb3,62,Pnma,3D,"2065,619564",mp-17564,336,344,0.0,JVASP-22931.zip,28064145,12,True,wannier90_hr.dat,152409798,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23044,SrNi4Sn2,140,I4/mcm,3D,418131,mp-18127,152,232,0.0,JVASP-23044.zip,13806494,12,True,wannier90_hr.dat,82019621,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23065,ScSnPt,190,P-62c,3D,411822,mp-18198,192,260,0.0,JVASP-23065.zip,30458160,12,True,wannier90_hr.dat,175104543,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23116,TbGa3Os,221,Pm-3m,3D,412144,mp-18462,156,212,0.0,JVASP-23116.zip,28287879,12,True,wannier90_hr.dat,152100695,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23385,NdZnSn,194,P6_3/mmc,3D,152626,mp-20201,168,196,0.0,JVASP-23385.zip,51308988,12,True,wannier90_hr.dat,292119510,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23424,TaSiRh,62,Pnma,3D,90435,mp-20436,128,176,0.0,JVASP-23424.zip,30425074,12,True,wannier90_hr.dat,184321201,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23440,Sr2AsAu,225,Fm-3m,3D,,mp-867192,44,64,0.559,JVASP-23440.zip,5298497,12,True,wannier90_hr.dat,27008675,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23502,ZrFeP,62,Pnma,3D,43204,mp-20892,128,168,0.0,JVASP-23502.zip,22969791,12,True,wannier90_hr.dat,143360948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23550,BaPPt,198,P2_13,3D,59191,mp-21236,128,160,0.0,JVASP-23550.zip,17320822,12,True,wannier90_hr.dat,102400695,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23691,Nb3PbS6,193,P6_3/mcm,3D,74694,mp-21852,160,240,0.0,JVASP-23691.zip,24134499,12,True,wannier90_hr.dat,157440685,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23773,UB12,225,Fm-3m,3D,"24705,615618,655148,615629,615635,23862,615640",mp-22319,112,139,0.0,JVASP-23773.zip,10046427,12,True,wannier90_hr.dat,49549262,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23777,Hf5Ga3,193,P6_3/mcm,3D,"634297,103730,634295",mp-22337,168,200,0.0,JVASP-23777.zip,33339258,12,True,wannier90_hr.dat,187690335,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23794,HfFeP,62,Pnma,3D,86280,mp-22434,128,168,0.0,JVASP-23794.zip,9783436,12,True,wannier90_hr.dat,51609981,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23796,LuSiIr,62,Pnma,3D,413857,mp-22440,184,192,0.0,JVASP-23796.zip,56329097,12,True,wannier90_hr.dat,296240948,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23848,SrSb12Ru4,204,Im-3,3D,42962,mp-22775,156,232,0.0,JVASP-23848.zip,6504139,12,True,wannier90_hr.dat,32853798,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-23869,Bi2Pd3S2,199,I2_13,3D,"417634,159366",mp-23012,128,200,0.0,JVASP-23869.zip,10778623,12,True,wannier90_hr.dat,59802031,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25037,Bi2Ir2O7,227,Fd-3m,3D,161103,mp-558392,164,276,0.0,JVASP-25037.zip,16554253,12,True,wannier90_hr.dat,100860441,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25084,W,223,Pm-3n,3D,52344,mp-11334,96,112,0.0,JVASP-25084.zip,26795577,12,True,wannier90_hr.dat,158056199,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25104,Cl,64,Cmce,3D,,mp-1008394,24,64,2.319,JVASP-25104.zip,1183332,12,True,wannier90_hr.dat,4925728,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25114,K,225,Fm-3m,3D,44669,mp-10157,12,16,0.0,JVASP-25114.zip,1960196,12,True,wannier90_hr.dat,7385255,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25135,Tb,229,Im-3m,3D,104193,mp-11446,16,32,0.0,JVASP-25135.zip,4479415,12,True,wannier90_hr.dat,17043605,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25144,P,64,Cmce,3D,"169539,36441,27847,602907,98119,647886,654168,36432,36433,36434,36435,36436,36437,36438,36439,36440,150873,36442,600027,23836",mp-157,32,72,0.056,JVASP-25144.zip,2509871,12,True,wannier90_hr.dat,12545303,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25161,Pb,194,P6_3/mmc,3D,"77864,54313,648350",mp-20745,16,28,0.0,JVASP-25161.zip,1790623,12,True,wannier90_hr.dat,7439805,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25168,Bi,141,I4_1/amd,3D,"409752,653719",mp-23157,16,32,0.0,JVASP-25168.zip,2402515,12,True,wannier90_hr.dat,9053244,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25180,Ca,225,Fm-3m,3D,"53768,619184,181067,44348,44727",mp-45,12,16,0.0,JVASP-25180.zip,1807692,12,True,wannier90_hr.dat,7457305,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25192,S,154,P3_221,3D,281124,mp-555760,54,102,1.958,JVASP-25192.zip,3421650,12,True,wannier90_hr.dat,19392135,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25210,Te,154,P3_221,3D,653048,mp-567313,24,48,0.165,JVASP-25210.zip,1959337,12,True,wannier90_hr.dat,7345353,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25213,Kr,194,P6_3/mmc,3D,9785,mp-567365,16,48,7.258,JVASP-25213.zip,942715,12,True,wannier90_hr.dat,5186113,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25215,Sb,139,I4/mmm,3D,42678,mp-567409,32,72,0.0,JVASP-25215.zip,2412443,12,True,wannier90_hr.dat,10394690,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25217,Bi,221,Pm-3m,3D,"53796,52724",mp-567597,16,32,0.0,JVASP-25217.zip,1832837,12,True,wannier90_hr.dat,6645891,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25227,Bi,229,Im-3m,3D,52725,mp-568610,8,32,0.0,JVASP-25227.zip,1489885,12,True,wannier90_hr.dat,4266005,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25228,Bi,229,Im-3m,3D,51675,mp-568714,8,32,0.0,JVASP-25228.zip,1546683,12,True,wannier90_hr.dat,3490379,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25234,Bi,51,Pmma,3D,43033,mp-569358,16,32,0.0,JVASP-25234.zip,2234038,12,True,wannier90_hr.dat,9437396,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25250,N,136,P4_2/mnm,3D,24891,mp-570747,24,64,6.676,JVASP-25250.zip,1257702,12,True,wannier90_hr.dat,7057303,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25273,Hg,12,C2/m,3D,79804,mp-611219,18,48,0.0,JVASP-25273.zip,2674577,12,True,wannier90_hr.dat,12558988,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25320,Ta,225,Fm-3m,3D,"41520,648970",mp-6986,12,18,0.0,JVASP-25320.zip,2054458,12,True,wannier90_hr.dat,7471716,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25337,Tl,194,P6_3/mmc,3D,"653316,653319,104200,77372,653323,52525,151377,44508",mp-82,16,28,0.0,JVASP-25337.zip,1344349,12,True,wannier90_hr.dat,5186113,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25346,Nb,225,Fm-3m,3D,41512,mp-8636,12,26,0.0,JVASP-25346.zip,2625850,12,True,wannier90_hr.dat,9590005,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-25666,SmAsS,62,Pnma,3D,96227,mp-557569,120,156,0.111,JVASP-25666.zip,30510273,12,True,wannier90_hr.dat,174961293,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-26103,TbRh3C,221,Pm-3m,3D,77387,mp-542103,60,94,0.0,JVASP-26103.zip,11005668,12,True,wannier90_hr.dat,61741799,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
JVASP-26224,Na3In2Au,227,Fd-3m,3D,170867,mp-542680,208,280,0.0,JVASP-26224.zip,28090821,12,True,wannier90_hr.dat,166566852,True,True,True,True,JARVIS-DFT Wannier 3D materials (JVASP-5 to JVASP-28500),,JARVIS-DFT dft_3d/dft_2d
