num,formula,space_group_symbol,space_group_number,topology_at_Ef,is_top_candidate,best_figure,best_figure_number,sublattices,magnetic,superconductor,high_quality,n_icsd,icsd_ids,icsd_extra_sublattice_labels,material_id,verification,icsd_ids_verified,n_icsd_verified,site_formula,site_space_group_number
2005,K(NbO3),Pm3̄m,221,Triv.,no,,,"k,b,s,l",NM,,HQ,2,190920 673080,,190920,matched,190920 673080,2,K1 Nb1 O3,221
2006,Ba(VO3),Pm3̄m,221,SM,yes,Fig. 56,56,"k,b,s,l",FM,,HQ,2,191203 673477,,191203,matched,191203 673477,2,Ba1 O3 V1,221
2007,SrGeO3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",NM,,HQ,3,195084 672202 674088,,195084,matched,195084 672202 674088,3,Ge1 O3 Sr1,221
2008,RbCaF3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",NM,,,3,201252 201253 670414,,201252,matched,201252 201253 670414,3,Ca1 F3 Rb1,221
2009,CaLiF3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",NM,,,2,236756 236757,,236756,matched,236756 236757,2,Ca1 F3 Li1,221
2010,InNCo3,Pm3̄m,221,SM,yes,Fig. 56,56,"k,b,s,l",FM,,HQ,1,247066,,247066,matched,247066,1,Co3 In1 N1,221
2011,TlPd3H,Pm3̄m,221,TI,no,,,"k,b,s,l",NM,,HQ,1,247273,,247273,matched,247273,1,H1 Pd3 Tl1,221
2012,PbZrO3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",NM,,HQ,12,262104 262105 290872 290873 290874 290875 290876 290877 290878 290879 672047 673004,,262104,matched,262104 262105 290872 290873 290874 290875 290876 290877 290878 290879 672047 673004,12,O3 Pb1 Zr1,221
2013,CdCo3N,Pm3̄m,221,SM,yes,Fig. 56,56,"k,b,s,l",FM,,HQ,1,422858,,422858,matched,422858,1,Cd1 Co3 N1,221
2014,YPd3H,Pm3̄m,221,SM,no,,,"k,b,s,l",,,,1,670902,,670902,matched,670902,1,H1 Pd3 Y1,221
2015,CaTcO3,Pm3̄m,221,SM,yes,Fig. 57,57,"k,b,s,l",,,,2,671082 671083,,671082,matched,671082 671083,2,Ca1 O3 Tc1,221
2016,BaTcO3,Pm3̄m,221,SM,yes,Fig. 57,57,"k,b,s,l",,,,2,671086 671087,,671086,matched,671086 671087,2,Ba1 O3 Tc1,221
2017,YBiO3,Pm3̄m,221,SM,no,,,"k,b,s,l",,,,1,672990,,672990,matched,672990,1,Bi1 O3 Y1,221
2018,ZnSnO3,Pm3̄m,221,SM,yes,Fig. 57,57,"k,b,s,l",,,,1,673496,,673496,matched,673496,1,O3 Sn1 Zn1,221
2019,BaRuO3,Pm3̄m,221,SM,no,,,"k,b,s,l",,,,1,673893,,673893,matched,673893,1,Ba1 O3 Ru1,221
2020,BaHfO3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",,,,1,674059,,674059,matched,674059,1,Ba1 Hf1 O3,221
2021,KSbO3,Pm3̄m,221,Triv.,yes,Fig. 57,57,"k,b,s,l",,,,1,674060,,674060,matched,674060,1,K1 O3 Sb1,221
2022,LiSrF3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",,,,1,674527,,674527,matched,674527,1,F3 Li1 Sr1,221
2023,ReO3,Pm3̄m,221,SM,no,,,"k,b,s,l",NM,,,6,16810 77679 105546 647350 647352 671107,,16810,matched,16810 77679 105546 647350 647352 671107,6,O3 Re1,221
2024,NbF3,Pm3̄m,221,SM,no,,,"k,b,s,l",FM,,,2,25596 60246,,25596,matched,25596 60246,2,F3 Nb1,221
2025,MoF3,Pm3̄m,221,SM,yes,Fig. 57,57,"k,b,s,l",FM,,,1,30612,,30612,matched,30612,1,F3 Mo1,221
2026,ScF3,Pm3̄m,221,Triv.,yes,Fig. 58,58,"k,b,s,l",NM,,,48,77071 194248 194249 194250 194273 261067 261068 261069 261070 261071 261072 261073 261074 261075 261076 261077 261078 261079 261080 261081 261082 261083 261084 261085 261086 261087 261088 261089 261090 261091 261092 261093 261094 261095 671108 673424 673425 673426 673427 673428 673429 673430 673431 673432 673433 673434 673435 673436,,77071,matched,77071 194248 194249 194250 194273 261067 261068 261069 261070 261071 261072 261073 261074 261075 261076 261077 261078 261079 261080 261081 261082 261083 261084 261085 261086 261087 261088 261089 261090 261091 261092 261093 261094 261095 671108 673424 673425 673426 673427 673428 673429 673430 673431 673432 673433 673434 673435 673436,48,F3 Sc1,221
2027,WO3,Pm3̄m,221,Triv.,yes,Fig. 58,58,"k,b,s,l",NM,SC∗,,3,108651 183408 674843,,108651,matched,108651 183408 674843,3,O3 W1,221
2028,AlF3,Pm3̄m,221,Triv.,no,,,"k,b,s,l",NM,,HQ,1,130021,,130021,matched,130021,1,Al1 F3,221
2029,Na3N,Pm3̄m,221,SM,yes,Fig. 57,57,"k,b,s,l",NM,,,12,165988 249566 412313 421109 421110 421111 421112 421113 421115 421116 421117 421118,,165988,matched,165988 249566 412313 421109 421110 421111 421112 421113 421115 421116 421117 421118,12,N1 Na3,221
2030,MgO,Pm3̄n,223,Triv.,yes,Fig. 58,58,,NM,,,1,181465,,181465,matched,181465,1,Mg1 O1,223
2031,AuTa3,Pm3̄n,223,SM,no,,,,NM,,,1,58599,,58599,matched,58599,1,Au1 Ta3,223
2032,AuV3,Pm3̄n,223,SM,no,,,,FM,SC,,4,58612 612451 612456 612459,,58612,matched,58612 612451 612456 612459,4,Au1 V3,223
2033,PdV3,Pm3̄n,223,SM,no,,,,NM,SC,,2,105739 649092,,105739,matched,105739 649092,2,Pd1 V3,223
2034,Al3Mo,Pm3̄n,223,SM,no,,,,,,,1,672120,,672120,matched,672120,1,Al3 Mo1,223
2035,SiC2N4,Pn3̄m,224,Triv.,yes,Fig. 58,58,b,NM,,,1,93543,,93543,matched,93543,1,C2 N4 Si1,224
2036,MoZn7,Fm3̄m,225,SM,no,,,k,NM,,,2,130003 644500,,130003,matched,130003 644500,2,Mo1 Zn7,225
2037,LiPd7,Fm3̄m,225,SM,no,,,k,NM,,,1,642266,,642266,matched,642266,1,Li1 Pd7,225
2038,Co9S8,Fm3̄m,225,SM,no,,,k∗,NM,,HQ,7,23929 31753 40046 600664 624834 657415 660368,,23929,matched,23929 31753 40046 600664 624834 657415 660368,7,Co9 S8,225
2039,Cs2Mn(Mn(CN)6),Fm3̄m,225,Triv.,no,,,,FM,,HQ,1,248046,,248046,matched,248046,1,C6 Cs2 Mn2 N6,225
2040,Cs2NaBiCl6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,2,2738 59195,,2738,matched,2738 59195,2,Bi1 Cl6 Cs2 Na1,225
2041,Ba2Mn(ReO6),Fm3̄m,225,Triv.,yes,Fig. 59,59,"k∗,b,s",FM,,,2,4169 109256,,4169,matched,4169 109256,2,Ba2 Mn1 O6 Re1,225
2042,K2Na(AlF6),Fm3̄m,225,Triv.,yes,Fig. 59,59,,NM,,HQ,3,22109 40886 6027,22109(b) 40886(b),6027,matched,6027 22109 40886,3,Al1 F6 K2 Na1,225
2043,KTl2MoF6,Fm3̄m,225,SM,yes,Fig. 58,58,b,FM,,,1,15775,,15775,matched,15775,1,F6 K1 Mo1 Tl2,225
2044,NaTl2MoF6,Fm3̄m,225,SM,yes,Fig. 58,58,"k∗,b,s",FM,,,1,15776,,15776,matched,15776,1,F6 Mo1 Na1 Tl2,225
2045,K2NaCuF6,Fm3̄m,225,SM,no,,,b,FM,,,1,22111,,22111,matched,22111,1,Cu1 F6 K2 Na1,225
2046,K2NaScF6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,2,22112 65730,,22112,matched,22112 65730,2,F6 K2 Na1 Sc1,225
2047,K2NaInF6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,2,22113 23430,,22113,matched,22113 23430,2,F6 In1 K2 Na1,225
2048,K2NaTlF6,Fm3̄m,225,Triv.,yes,Fig. 59,59,"k∗,b,s",NM,,,1,22114,,22114,matched,22114,1,F6 K2 Na1 Tl1,225
2049,Cs2NaTlF6,Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",NM,,,1,22118,,22118,matched,22118,1,Cs2 F6 Na1 Tl1,225
2050,Ba2MgWO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,10,24982 152572 152573 183771 262318 423033 243794 24983 185847 423034,"243794(k,s) 423034(k,s)",24982,matched,24982 152572 152573 183771 262318 423033,6,Ba2 Mg1 O6 W1,225
2051,Ba2ZnWO6,Fm3̄m,225,Triv.,no,,,b,NM,,,0,,,24983,matched,24983 185847 243794 423034,4,Ba2 O6 W1 Zn1,225
2052,Ba2NiWO6,Fm3̄m,225,SM,no,,,"k∗,b,s",AFM,,,0,,,24984,matched,24984 27426 28342 243798,4,Ba2 Ni1 O6 W1,225
2053,Ba2CaWO6,Fm3̄m,225,Triv.,no,,,b,NM,,,10,24984 27426 28342 243798 60499 76436 24985 245599 246111 195954,"60499(k,s) 76436(k,s) 245599(k,s) 246111(k,s)",24985,matched,24985 60499 76436 195954 245599 246111,6,Ba2 Ca1 O6 W1,225
2054,Ba2LaReO6,Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,1,25392,,25392,matched,25392,1,Ba2 La1 O6 Re1,225
2055,Sr2YReO6,Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,1,25404,,25404,matched,25404,1,O6 Re1 Sr2 Y1,225
2056,Ba2CoWO6,Fm3̄m,225,SM,yes,Fig. 58,58,"k∗,b,s",FM,,,4,27425 97029 195130 672551,,27425,matched,27425 97029 195130 672551,4,Ba2 Co1 O6 W1,225
2057,Sr2Ni(WO6),Fm3̄m,225,SM,no,,,,AFM,,,2,28597 109165,"28597(k,b,s)",28597,matched,28597 109165,2,Ni1 O6 Sr2 W1,225
2058,Sr2Co(WO6),Fm3̄m,225,SM,yes,Fig. 58,58,"k∗,b,s",FM,,,1,28598,,28598,matched,28598,1,Co1 O6 Sr2 W1,225
2059,Sr2Ni(MoO6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,3,28600 155733 157027,,28600,matched,28600 155733 157027,3,Mo1 Ni1 O6 Sr2,225
2060,Sr2Co(MoO6),Fm3̄m,225,SM,yes,Fig. 59,59,"k∗,b,s",AFM,,,2,28601 153543,,28601,matched,28601 153543,2,Co1 Mo1 O6 Sr2,225
2061,Sr2Ca(WO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,1,36459,,36459,matched,36459,1,Ca1 O6 Sr2 W1,225
2062,Rb2K(CoF6),Fm3̄m,225,Triv.,no,,,b,NM,,,1,42147,,42147,matched,42147,1,Co1 F6 K1 Rb2,225
2063,Rb2Na(CoF6),Fm3̄m,225,Triv.,no,,,b,NM,,,1,42148,,42148,matched,42148,1,Co1 F6 Na1 Rb2,225
2064,Rb2Na(NiF6),Fm3̄m,225,SM,no,,,b,FM,,,1,42150,,42150,matched,42150,1,F6 Na1 Ni1 Rb2,225
2065,K2Na(NiF6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,1,42151,,42151,matched,42151,1,F6 K2 Na1 Ni1,225
2066,K3WF6,Fm3̄m,225,SM,no,,,,FM,,HQ,1,51264,,51264,matched,51264,1,F6 K3 W1,225
2067,Ba2MnWO6,Fm3̄m,225,SM,no,,,"k∗,b,s",AFM,,HQ,7,51607 51608 51609 51610 51611 51612 51613,,51607,matched,51607 51608 51609 51610 51611 51612 51613,7,Ba2 Mn1 O6 W1,225
2068,Cs2KScCl6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,59196,,59196,matched,59196,1,Cl6 Cs2 K1 Sc1,225
2069,Cs2LiYCl6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,65731,,65731,matched,65731,1,Cl6 Cs2 Li1 Y1,225
2070,Cs2NaYCl6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,3,65732 245353 245354,,65732,matched,65732 245353 245354,3,Cl6 Cs2 Na1 Y1,225
2071,Pb2Mg(WO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,67880,,67880,matched,67880,1,Mg1 O6 Pb2 W1,225
2072,Sr2Ca(MoO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,72815,,72815,matched,72815,1,Ca1 Mo1 O6 Sr2,225
2073,Ba2Ca(IrO6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,HQ,1,74029,,74029,matched,74029,1,Ba2 Ca1 Ir1 O6,225
2074,Pb2(ScTaO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,1,77739,,77739,matched,77739,1,O6 Pb2 Sc1 Ta1,225
2075,(NH4)2NaInF6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,79099,,79099,matched,79099,1,H8 F6 In1 N2 Na1,225
2076,Ca2Fe(WO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",FM,,,1,81203,,81203,matched,81203,1,Ca2 Fe1 O6 W1,225
2077,Ca2TiSiO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,83455,,83455,matched,83455,1,Ca2 O6 Si1 Ti1,225
2078,Ba2(YSbO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,0,,,84650,matched_ambiguous,84650 155253 155346 163373,4,Ba2 O6 Sb1 Y1,225
2079,YBa2(ReO6),Fm3̄m,225,SM,no,,,b,FM,,HQ,16,84650 155253 155346 163373 94216 168215 94215 168216 96688 99063 184909 190613 190614 191681 246545 246546,"94216(k,s) 168215(k,s)",94215,matched,94215 94216 168215 168216,4,Ba2 O6 Re1 Y1,225
2080,Ba2FeMoO6,Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",FM,,,0,,,96688,matched,96688 99063 184909 190613 190614 191681 246545 246546,8,Ba2 Fe1 Mo1 O6,225
2081,Ba2(CoMoO6),Fm3̄m,225,SM,yes,Fig. 59,59,"k∗,b,s",AFM,,HQ,3,97028 184910 672550,,97028,matched,97028 184910 672550,3,Ba2 Co1 Mo1 O6,225
2082,Ba2NiMoO6,Fm3̄m,225,SM,no,,,"k∗,b,s",AFM,,HQ,1,98192,,98192,matched,98192,1,Ba2 Mo1 Ni1 O6,225
2083,Ba2(MnMoO6),Fm3̄m,225,SM,no,,,"k∗,b,s",AFM,,HQ,2,98739 99090,,98739,matched,98739 99090,2,Ba2 Mn1 Mo1 O6,225
2084,Ba2(FeWO6),Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",AFM,,HQ,2,99061 672159,,99061,matched,99061 672159,2,Ba2 Fe1 O6 W1,225
2085,Ba2(InNbO6),Fm3̄m,225,Triv.,no,,,b,NM,,,3,99698 172166 109162,"99698(k,s) 172166(k,s)",99698,matched,99698 109162 172166,3,Ba2 In1 Nb1 O6,225
2086,Ba2Ni(ReO6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,1,109251,,109251,matched,109251,1,Ba2 Ni1 O6 Re1,225
2087,Ba2Fe(ReO6),Fm3̄m,225,SM,yes,Fig. 59,59,"k∗,b,s",FM,,,2,109252 155175,,109252,matched,109252 155175,2,Ba2 Fe1 O6 Re1,225
2088,Ba2Co(ReO6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,3,109254 672552 674903,,109254,matched,109254 672552 674903,3,Ba2 Co1 O6 Re1,225
2089,Ba2Zn(ReO6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,,1,109255,,109255,matched,109255,1,Ba2 O6 Re1 Zn1,225
2090,Ba2Li(ReO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,2,109259 418994,,109259,matched,109259 418994,2,Ba2 Li1 O6 Re1,225
2091,Ba2Na(ReO6),Fm3̄m,225,Triv.,no,,,b,NM,,,3,109260 200876 418993,"109260(k,s)",109260,matched,109260 200876 418993,3,Ba2 Na1 O6 Re1,225
2092,Sr2Mg(WO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,2,152575 152576,,152575,matched,152575 152576,2,Mg1 O6 Sr2 W1,225
2093,Ba2YIrO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",FM,,HQ,2,152679 427064,,152679,matched,152679 427064,2,Ba2 Ir1 O6 Y1,225
2094,Sr2(GaSbO6),Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",NM,,HQ,4,157016 157017 157018 157019,,157016,matched,157016 157017 157018 157019,4,Ga1 O6 Sb1 Sr2,225
2095,Sr2(FeMoO6),Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",AFM,,HQ,3,157603 181752 248459,,157603,matched,157603 181752 248459,3,Fe1 Mo1 O6 Sr2,225
2096,Sr2Y(SbO6),Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",NM,,,2,157886 157887,,157886,matched,157886 157887,2,O6 Sb1 Sr2 Y1,225
2097,Ba2YTaO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,10,160172 171172 171173 171174 171175 261453 171988 171989 192844 192845,,160172,matched,160172 171172 171173 171174 171175 261453,6,Ba2 O6 Ta1 Y1,225
2098,Ba2CaOsO6,Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,HQ,0,,,171988,matched,171988 171989 192844 192845,4,Ba2 Ca1 O6 Os1,225
2099,Ba2BiIrO6,Fm3̄m,225,Triv.,no,,,b,FM,,HQ,1,174289,,174289,matched,174289,1,Ba2 Bi1 Ir1 O6,225
2100,Sr2CrZrO6,Fm3̄m,225,SM,no,,,"k∗,b,s",AFM,,,1,181750,,181750,matched,181750,1,Cr1 O6 Sr2 Zr1,225
2101,Sr2MnNbO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",FM,,,1,181751,,181751,matched,181751,1,Mn1 Nb1 O6 Sr2,225
2102,Pb2MnReO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",FM,,HQ,1,182001,,182001,matched,182001,1,Mn1 O6 Pb2 Re1,225
2103,Ba2MgTeO6,Fm3̄m,225,Triv.,no,,,"k∗,b,s",,,HQ,1,191563,,191563,matched,191563,1,Ba2 Mg1 O6 Te1,225
2104,Pb2MnWO6,Fm3̄m,225,SM,no,,,"k∗,b,s",AFM,,,1,239438,,239438,matched,239438,1,Mn1 O6 Pb2 W1,225
2105,Ba2CaTeO6,Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",NM,,HQ,1,246112,,246112,matched,246112,1,Ba2 Ca1 O6 Te1,225
2106,Sr2Li(ReO6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,,2,246731 418992,,246731,matched,246731 418992,2,Li1 O6 Re1 Sr2,225
2107,(NH4)2Na(AlF6),Fm3̄m,225,Triv.,no,,,,NM,,HQ,1,249157,,249157,matched,249157,1,H8 Al1 F6 N2 Na1,225
2108,Sr2FeOsO6,Fm3̄m,225,SM,yes,Fig. 59,59,"k∗,b,s",AFM,,,1,251068,,251068,matched,251068,1,Fe1 O6 Os1 Sr2,225
2109,Cs2InAgCl6,Fm3̄m,225,Triv.,yes,Fig. 60,60,"k∗,b,s",,,,1,257115,,257115,matched,257115,1,Ag1 Cl6 Cs2 In1,225
2110,K3AlF6,Fm3̄m,225,Triv.,no,,,b,NM,,HQ,1,262078,,262078,matched,262078,1,Al1 F6 K3,225
2111,Rb2Na(AlF6),Fm3̄m,225,Triv.,no,,,b,NM,,HQ,1,290318,,290318,matched,290318,1,Al1 F6 Na1 Rb2,225
2112,K2Li(AlF6),Fm3̄m,225,Triv.,no,,,"k∗,b,s",NM,,HQ,1,408553,,408553,matched,408553,1,Al1 F6 K2 Li1,225
2113,Ba2Li(OsO6),Fm3̄m,225,SM,no,,,"k∗,b,s",FM,,HQ,1,412142,,412142,matched,412142,1,Ba2 Li1 O6 Os1,225
2114,Ba2Na(OsO6),Fm3̄m,225,SM,no,,,b,FM,,HQ,1,412143,,412143,matched,412143,1,Ba2 Na1 O6 Os1,225
2115,Rb2K(GaF6),Fm3̄m,225,Triv.,no,,,b,NM,,HQ,1,416605,,416605,matched,416605,1,F6 Ga1 K1 Rb2,225
2116,(NH4)2Na(GaF6),Fm3̄m,225,Triv.,no,,,,NM,,HQ,1,418737,,418737,matched,418737,1,H8 F6 Ga1 N2 Na1,225
2117,Pb2NaIO6,Fm3̄m,225,SM,yes,Fig. 59,59,"k∗,b,s",NM,,HQ,1,427115,,427115,matched,427115,1,I1 Na1 O6 Pb2,225
2118,PbF2,Fm3̄m,225,Triv.,no,,,,NM,,,0,,,5270,matched,5270 5271 20597 24523 53984 60013 60014 60372 76420 180950 180951 180952 180953 181557 201113 201114 201115,17,F2 Pb1,225
2119,K2S,Fm3̄m,225,Triv.,yes,Fig. 61,61,,NM,,,31,5270 5271 20597 24523 53984 60013 60014 60372 76420 180950 180951 180952 180953 181557 201113 201114 201115 26735 60439 183837 641321 55115 55116 55117 55131 55132 55133 55134 55135 55136 182743,,26735,matched,26735 60439 183837 641321,4,K2 S1,225
2120,Rb2Te,Fm3̄m,225,Triv.,no,,,,NM,,,0,,,55115,matched,55115 55116 55117 55131 55132 55133 55134 55135 55136 182743,10,Rb2 Te1,225
2121,Na2O,Fm3̄m,225,Triv.,no,,,,NM,,,3,60435 180570 644917,,60435,matched,60435 180570 644917,3,Na2 O1,225
2122,K2Se,Fm3̄m,225,Triv.,yes,Fig. 61,61,,NM,,,3,60440 168448 196758,,60440,matched,60440 168448 196758,3,K2 Se1,225
2123,K2Te,Fm3̄m,225,Triv.,yes,Fig. 61,61,,NM,,,5,60441 96739 182742 631721 641376,,60441,matched,60441 96739 182742 631721 641376,5,K2 Te1,225
2124,CrO2,Fm3̄m,225,SM,no,,,,FM,,,1,186838,,186838,matched,186838,1,Cr1 O2,225
2125,Ca2Pb,Fm3̄m,225,Triv.,no,,,,NM,,,1,191749,,191749,matched,191749,1,Ca2 Pb1,225
2126,LiCo2Ge,Fm3̄m,225,SM,yes,Fig. 62,62,,NM,,,1,25324,,25324,matched,25324,1,Co2 Ge1 Li1,225
2127,LiPd2Ge,Fm3̄m,225,SM,no,,,,NM,,,1,42130,,42130,matched,42130,1,Ge1 Li1 Pd2,225
2128,K3Sb,Fm3̄m,225,Triv.,no,,,,NM,,,2,44677 246648,,44677,matched,44677 246648,2,K3 Sb1,225
2129,LiNi2Si,Fm3̄m,225,SM,no,,,,NM,,,1,44819,,44819,matched,44819,1,Li1 Ni2 Si1,225
2130,InMgNi2,Fm3̄m,225,SM,no,,,,NM,,,1,51982,,51982,matched,51982,1,In1 Mg1 Ni2,225
2131,InMnNi2,Fm3̄m,225,SM,no,,,,FM,,,6,51984 51985 639954 639955 639956 639958,,51984,matched,51984 51985 639954 639955 639956 639958,6,In1 Mn1 Ni2,225
2132,InMnPd2,Fm3̄m,225,SM,no,,,,FM,,,1,51988,,51988,matched,51988,1,In1 Mn1 Pd2,225
2133,CoFe2Ge,Fm3̄m,225,SM,yes,Fig. 62,62,,FM,,,1,52954,,52954,matched,52954,1,Co1 Fe2 Ge1,225
2134,Co2FeSi,Fm3̄m,225,SM,no,,,,FM,,,0,,,52958,matched,52958 247649 622985 672918 675045,5,Co2 Fe1 Si1,225
2135,Co2MnGe,Fm3̄m,225,SM,no,,,,FM,,,14,52958 247649 622985 672918 675045 52971 623489 623490 623496 672229 674762 675071 675072 675073,,52971,matched,52971 623489 623490 623496 672229 674762 675071 675072 675073,9,Co2 Ge1 Mn1,225
2136,Co2ZnGe,Fm3̄m,225,SM,yes,Fig. 62,62,,FM,,,1,52994,,52994,matched,52994,1,Co2 Ge1 Zn1,225
2137,Co2MnSb,Fm3̄m,225,SM,no,,,,FM,,,2,53002 624129,,53002,matched,53002 624129,2,Co2 Mn1 Sb1,225
2138,Co2MnSi,Fm3̄m,225,SM,no,,,,FM,,,18,53007 624141 624143 624144 624157 659021 672228 672940 673044 675047 675075 675076 675077 53080 53081 185969 189222 625083,,53007,matched,53007 624141 624143 624144 624157 659021 672228 672940 673044 675047 675075 675076 675077,13,Co2 Mn1 Si1,225
2139,Co2TiSi,Fm3̄m,225,SM,yes,Fig. 62,62,,FM,,,0,,,53080,matched,53080 53081 185969 189222 625083,5,Co2 Si1 Ti1,225
2140,Co2VSi,Fm3̄m,225,SM,yes,Fig. 62,62,,FM,,,2,53086 659022,,53086,matched,53086 659022,2,Co2 Si1 V1,225
2141,CsK2Sb,Fm3̄m,225,Triv.,no,,,,NM,,,1,53237,,53237,matched,53237,1,Cs1 K2 Sb1,225
2142,Fe3Ge,Fm3̄m,225,Triv.,no,,,,FM,,,2,53462 672765,,53462,matched,53462 672765,2,Fe3 Ge1,225
2143,FeRu2Si,Fm3̄m,225,Triv.,yes,Fig. 65,65,,FM,,,3,53525 633245 633246,,53525,matched,53525 633245 633246,3,Fe1 Ru2 Si1,225
2144,Fe3Si,Fm3̄m,225,SM,no,,,,FM,,,14,53545 56281 157941 412838 600519 633528 633531 633534 633535 633537 633545 633552 658523 672766,,53545,matched,53545 56281 157941 412838 600519 633528 633531 633534 633535 633537 633545 633552 658523 672766,14,Fe3 Si1,225
2145,Fe2VSi,Fm3̄m,225,SM,yes,Fig. 62,62,,FM,,,3,53555 633623 659019,,53555,matched,53555 633623 659019,3,Fe2 Si1 V1,225
2146,MnNi2Ge,Fm3̄m,225,SM,no,,,,FM,,,2,53687 192566,,53687,matched,53687 192566,2,Ge1 Mn1 Ni2,225
2147,MnPd2Ge,Fm3̄m,225,SM,no,,,,FM,,,1,53705,,53705,matched,53705,1,Ge1 Mn1 Pd2,225
2148,MnRh2Ge,Fm3̄m,225,SM,no,,,,FM,,,3,53706 637070 637071,,53706,matched,53706 637070 637071,3,Ge1 Mn1 Rh2,225
2149,ZrNi2In,Fm3̄m,225,SM,yes,Fig. 62,62,,NM,,HQ,2,54546 59460,,54546,matched,54546 59460,2,In1 Ni2 Zr1,225
2150,HfNi2In,Fm3̄m,225,SM,yes,Fig. 63,63,,NM,,,1,54595,,54595,matched,54595,1,Hf1 In1 Ni2,225
2151,TiNi2In,Fm3̄m,225,SM,no,,,,NM,SC,,3,54596 59451 59452,,54596,matched,54596 59451 59452,3,In1 Ni2 Ti1,225
2152,AlCo2Cr,Fm3̄m,225,SM,no,,,,FM,,,4,57600 291940 672915 675041,,57600,matched,57600 291940 672915 675041,4,Al1 Co2 Cr1,225
2153,Co2HfAl,Fm3̄m,225,SM,no,,,,FM,,,3,57611 110809 606590,,57611,matched,57611 110809 606590,3,Al1 Co2 Hf1,225
2154,AlCo2Mn,Fm3̄m,225,TI,no,,,,FM,,,7,57618 606611 606614 672231 675063 675064 675065,,57618,matched,57618 606611 606614 672231 675063 675064 675065,7,Al1 Co2 Mn1,225
2155,AlCo2Nb,Fm3̄m,225,SM,no,,,,FM,,,2,57620 606622,,57620,matched,57620 606622,2,Al1 Co2 Nb1,225
2156,AlCo2Ta,Fm3̄m,225,SM,no,,,,FM,,,2,57634 606667,,57634,matched,57634 606667,2,Al1 Co2 Ta1,225
2157,AlCo2V,Fm3̄m,225,SM,no,,,,FM,,,9,57643 188397 606704 606705 674449 57648 606733 606737 606738,,57643,matched,57643 188397 606704 606705 674449,5,Al1 Co2 V1,225
2158,AlCo2Zr,Fm3̄m,225,SM,no,,,,FM,,,0,,,57648,matched,57648 606733 606737 606738,4,Al1 Co2 Zr1,225
2159,AlCrFe2,Fm3̄m,225,SM,yes,Fig. 63,63,,FM,,,2,57654 184446,,57654,matched,57654 184446,2,Al1 Cr1 Fe2,225
2160,AlFe3,Fm3̄m,225,SM,yes,Fig. 63,63,,FM,,,5,57793 607482 607484 607485 672764,,57793,matched,57793 607482 607484 607485 672764,5,Al1 Fe3,225
